date,open,high,low,close,volume,Name
2017-09-01,2.8492701053619385,1.7224700450897217,2.5,1.9926799535751343,22995400.0,1.9926799535751343,BNB-USD
2017-09-02,2.0192999839782715,1.4241700172424316,1.9254800081253052,1.5757999420166016,11662000.0,1.5757999420166016,BNB-USD
2017-09-03,1.5766500234603882,0.6130099892616272,1.5766500234603882,1.0495699644088745,20075100.0,1.0495699644088745,BNB-USD
2017-09-04,1.1194499731063843,0.7406219840049744,1.0325100421905518,0.9737160205841064,9453770.0,0.9737160205841064,BNB-USD
2017-09-05,1.1713000535964966,0.7354999780654907,0.9905210137367249,1.0861400365829468,14279400.0,1.0861400365829468,BNB-USD
2017-09-06,1.508270025253296,0.9567450284957886,1.0343400239944458,1.3662199974060059,15442300.0,1.3662199974060059,BNB-USD
2017-09-07,1.4039299488067627,0.9466009736061096,1.3980400562286377,1.0068299770355225,9872850.0,1.0068299770355225,BNB-USD
2017-09-08,1.0337799787521362,0.8630610108375549,1.0091999769210815,0.9893010258674622,4011510.0,0.9893010258674622,BNB-USD
2017-09-09,1.0027600526809692,0.8523849844932556,0.9820780158042908,0.9421589970588684,3257430.0,0.9421589970588684,BNB-USD
2017-09-10,1.101699948310852,0.9020000100135803,0.9491860270500183,1.0258100032806396,5167180.0,1.0258100032806396,BNB-USD
2017-09-11,1.208240032196045,0.9876319766044617,1.0334800481796265,1.0356800556182861,7213490.0,1.0356800556182861,BNB-USD
2017-09-12,1.0428999662399292,0.8802409768104553,1.0428999662399292,0.9372040033340454,2780700.0,0.9372040033340454,BNB-USD
2017-09-13,0.950177013874054,0.6734820008277893,0.9378700256347656,0.6787840127944946,3134360.0,0.6787840127944946,BNB-USD
2017-09-14,0.8492169976234436,0.5267549753189087,0.683305025100708,0.7997090220451355,4625680.0,0.7997090220451355,BNB-USD
2017-09-15,0.9271969795227051,0.7461130023002625,0.8080559968948364,0.8041980266571045,2829570.0,0.8041980266571045,BNB-USD
2017-09-16,0.8147969841957092,0.7337449789047241,0.8034229874610901,0.789588987827301,1273640.0,0.789588987827301,BNB-USD
2017-09-17,0.9370290040969849,0.7876039743423462,0.7895650267601013,0.909201979637146,3717860.0,0.909201979637146,BNB-USD
2017-09-18,0.9091320037841797,0.7876530289649963,0.907397985458374,0.8024250268936157,2888420.0,0.8024250268936157,BNB-USD
2017-09-19,0.8163840174674988,0.7436760067939758,0.8150320053100586,0.7478899955749512,2536950.0,0.7478899955749512,BNB-USD
2017-09-20,0.7817749977111816,0.6842809915542603,0.7640129923820496,0.7021399736404419,2238040.0,0.7021399736404419,BNB-USD
2017-09-21,0.7401540279388428,0.6832600235939026,0.6988710165023804,0.7158929705619812,2099500.0,0.7158929705619812,BNB-USD
2017-09-22,0.777400016784668,0.7078449726104736,0.717195987701416,0.7709649801254272,2276080.0,0.7709649801254272,BNB-USD
2017-09-23,0.7883470058441162,0.7362210154533386,0.7758039832115173,0.7832679748535156,2402720.0,0.7832679748535156,BNB-USD
2017-09-24,0.936568021774292,0.7733160257339478,0.7842440009117126,0.9170590043067932,3695220.0,0.9170590043067932,BNB-USD
2017-09-25,0.9400820136070251,0.8592119812965393,0.9189220070838928,0.8607469797134399,3460160.0,0.8607469797134399,BNB-USD
2017-09-26,1.2013800144195557,0.8556979894638062,0.8556979894638062,1.1436599493026733,8394020.0,1.1436599493026733,BNB-USD
2017-09-27,1.4330699443817139,1.1450799703598022,1.1484299898147583,1.3778799772262573,13944300.0,1.3778799772262573,BNB-USD
2017-09-28,1.366979956626892,1.1354600191116333,1.366979956626892,1.2662400007247925,8474270.0,1.2662400007247925,BNB-USD
2017-09-29,1.3077199459075928,1.2280199527740479,1.2699999809265137,1.28357994556427,6194570.0,1.28357994556427,BNB-USD
2017-09-30,1.5289499759674072,1.2598999738693237,1.2841800451278687,1.5265300273895264,9043600.0,1.5265300273895264,BNB-USD
2017-10-01,1.9828699827194214,1.5134400129318237,1.5266200304031372,1.964669942855835,19367700.0,1.964669942855835,BNB-USD
2017-10-02,2.032949924468994,1.6716500520706177,1.967829942703247,1.8207000494003296,14411500.0,1.8207000494003296,BNB-USD
2017-10-03,1.8574700355529785,1.5176600217819214,1.8515000343322754,1.6014800071716309,7227750.0,1.6014800071716309,BNB-USD
2017-10-04,1.7351900339126587,1.416949987411499,1.6349899768829346,1.6784900426864624,7503500.0,1.6784900426864624,BNB-USD
2017-10-05,1.7135800123214722,1.5342400074005127,1.6773099899291992,1.5799100399017334,6076260.0,1.5799100399017334,BNB-USD
2017-10-06,1.6052600145339966,1.5005799531936646,1.6052600145339966,1.5842499732971191,5578780.0,1.5842499732971191,BNB-USD
2017-10-07,1.6040799617767334,1.217229962348938,1.5761799812316895,1.217229962348938,4515300.0,1.217229962348938,BNB-USD
2017-10-08,1.577430009841919,1.2077100276947021,1.2077100276947021,1.4037799835205078,9667100.0,1.4037799835205078,BNB-USD
2017-10-09,1.4691100120544434,1.3428699970245361,1.4310699701309204,1.3933600187301636,6912770.0,1.3933600187301636,BNB-USD
2017-10-10,1.4561599493026733,1.3779900074005127,1.399440050125122,1.4337300062179565,6123140.0,1.4337300062179565,BNB-USD
2017-10-11,1.4401899576187134,1.282639980316162,1.429960012435913,1.3437600135803223,5275850.0,1.3437600135803223,BNB-USD
2017-10-12,1.5116599798202515,1.1834900379180908,1.3365099430084229,1.435479998588562,5705760.0,1.435479998588562,BNB-USD
2017-10-13,1.5381900072097778,1.4070199728012085,1.4693200588226318,1.5381900072097778,3355060.0,1.5381900072097778,BNB-USD
2017-10-14,1.6794099807739258,1.4077500104904175,1.495129942893982,1.5584399700164795,5987930.0,1.5584399700164795,BNB-USD
2017-10-15,1.5999200344085693,1.3907099962234497,1.5559899806976318,1.4407000541687012,2960330.0,1.4407000541687012,BNB-USD
2017-10-16,1.4735499620437622,1.3560099601745605,1.4376800060272217,1.3899500370025635,1744390.0,1.3899500370025635,BNB-USD
2017-10-17,1.4208600521087646,1.2083699703216553,1.3935099840164185,1.3275599479675293,2311140.0,1.3275599479675293,BNB-USD
2017-10-18,1.3536100387573242,1.2491799592971802,1.3286800384521484,1.2846100330352783,1791220.0,1.2846100330352783,BNB-USD
2017-10-19,1.3728100061416626,1.2192699909210205,1.2832599878311157,1.241919994354248,1703230.0,1.241919994354248,BNB-USD
2017-10-20,1.2693500518798828,1.170259952545166,1.2373499870300293,1.2540500164031982,1331640.0,1.2540500164031982,BNB-USD
2017-10-21,1.2994500398635864,1.1834700107574463,1.2553000450134277,1.2137700319290161,1631220.0,1.2137700319290161,BNB-USD
2017-10-22,1.2781000137329102,1.0960500240325928,1.2313599586486816,1.1837300062179565,2355560.0,1.1837300062179565,BNB-USD
2017-10-23,1.3790600299835205,1.1362799406051636,1.1769299507141113,1.2484300136566162,4833390.0,1.2484300136566162,BNB-USD
2017-10-24,1.2692699432373047,1.1714799404144287,1.2434099912643433,1.2527799606323242,2288360.0,1.2527799606323242,BNB-USD
2017-10-25,1.2609699964523315,1.0981600284576416,1.2609699964523315,1.2086000442504883,2400010.0,1.2086000442504883,BNB-USD
2017-10-26,1.2172800302505493,1.1071100234985352,1.2087500095367432,1.174180030822754,2067650.0,1.174180030822754,BNB-USD
2017-10-27,1.2042900323867798,1.1398099660873413,1.1809200048446655,1.1525700092315674,1495260.0,1.1525700092315674,BNB-USD
2017-10-28,1.2607300281524658,1.1588499546051025,1.1783699989318848,1.2412300109863281,1969690.0,1.2412300109863281,BNB-USD
2017-10-30,1.358590006828308,1.20346999168396,1.2333600521087646,1.3122700452804565,2437230.0,1.3122700452804565,BNB-USD
2017-10-31,1.4103800058364868,1.2711399793624878,1.3359500169754028,1.3128900527954102,3397150.0,1.3128900527954102,BNB-USD
2017-11-01,1.3351600170135498,1.2180500030517578,1.3351600170135498,1.2615400552749634,2118920.0,1.2615400552749634,BNB-USD
2017-11-02,1.372439980506897,1.1956199407577515,1.2602499723434448,1.299630045890808,3550520.0,1.299630045890808,BNB-USD
2017-11-03,1.480370044708252,1.2945599555969238,1.2945599555969238,1.459220051765442,3201070.0,1.459220051765442,BNB-USD
2017-11-04,1.69992995262146,1.3989299535751343,1.4559799432754517,1.6371999979019165,4685320.0,1.6371999979019165,BNB-USD
2017-11-05,1.6371899843215942,1.45524001121521,1.6371899843215942,1.5216599702835083,2681150.0,1.5216599702835083,BNB-USD
2017-11-06,1.6650400161743164,1.480679988861084,1.52878999710083,1.569790005683899,5042750.0,1.569790005683899,BNB-USD
2017-11-07,1.8181899785995483,1.5512100458145142,1.5690900087356567,1.806439995765686,9469500.0,1.806439995765686,BNB-USD
2017-11-08,2.055180072784424,1.7774699926376343,1.7990700006484985,2.031019926071167,18796200.0,2.031019926071167,BNB-USD
2017-11-09,2.1742300987243652,1.8939399719238281,2.0531399250030518,1.9907699823379517,19192200.0,1.9907699823379517,BNB-USD
2017-11-10,2.069469928741455,1.6447800397872925,2.007730007171631,1.796839952468872,11155000.0,1.796839952468872,BNB-USD
2017-11-11,1.9177500009536743,1.6142899990081787,1.7862800359725952,1.6704699993133545,8178150.0,1.6704699993133545,BNB-USD
2017-11-12,1.6727999448776245,1.4625600576400757,1.6688899993896484,1.5196900367736816,15298700.0,1.5196900367736816,BNB-USD
2017-11-13,1.7350200414657593,1.5176000595092773,1.5260100364685059,1.6866199970245361,12238800.0,1.6866199970245361,BNB-USD
2017-11-14,1.7353700399398804,1.568269968032837,1.6892800331115723,1.592579960823059,7829600.0,1.592579960823059,BNB-USD
2017-11-15,1.6249799728393555,1.4954999685287476,1.5877699851989746,1.5304499864578247,7615500.0,1.5304499864578247,BNB-USD
2017-11-16,1.6822199821472168,1.5368900299072266,1.556190013885498,1.5779199600219727,8928640.0,1.5779199600219727,BNB-USD
2017-11-17,1.5826599597930908,1.495300054550171,1.580049991607666,1.5103600025177002,8508840.0,1.5103600025177002,BNB-USD
2017-11-18,1.6767799854278564,1.49822998046875,1.5113600492477417,1.6743299961090088,32167300.0,1.6743299961090088,BNB-USD
2017-11-19,1.7012300491333008,1.5678000450134277,1.673359990119934,1.6137700080871582,38081700.0,1.6137700080871582,BNB-USD
2017-11-20,1.6606500148773193,1.555609941482544,1.6255899667739868,1.6244499683380127,12994500.0,1.6244499683380127,BNB-USD
2017-11-21,1.6596699953079224,1.549839973449707,1.6581699848175049,1.5740599632263184,5440790.0,1.5740599632263184,BNB-USD
2017-11-22,1.6213699579238892,1.5582300424575806,1.5904899835586548,1.6117500066757202,7177000.0,1.6117500066757202,BNB-USD
2017-11-23,1.6166800260543823,1.5375900268554688,1.6105999946594238,1.548699975013733,8392640.0,1.548699975013733,BNB-USD
2017-11-24,1.820180058479309,1.5555800199508667,1.5695300102233887,1.717710018157959,12155400.0,1.717710018157959,BNB-USD
2017-11-25,1.9576400518417358,1.693969964981079,1.7169699668884277,1.8738700151443481,12839900.0,1.8738700151443481,BNB-USD
2017-11-26,1.9353100061416626,1.826740026473999,1.8947399854660034,1.8531299829483032,9056850.0,1.8531299829483032,BNB-USD
2017-11-27,1.9472700357437134,1.7896300554275513,1.8708300590515137,1.9429800510406494,22826600.0,1.9429800510406494,BNB-USD
2017-11-28,1.9588500261306763,1.8680399656295776,1.9588500261306763,1.9171099662780762,36377700.0,1.9171099662780762,BNB-USD
2017-11-29,2.0515899658203125,1.683169960975647,1.924340009689331,1.7515300512313843,43765500.0,1.7515300512313843,BNB-USD
2017-11-30,2.052910089492798,1.7614400386810303,1.7614400386810303,1.9969700574874878,31559500.0,1.9969700574874878,BNB-USD
2017-12-01,2.137010097503662,1.9229700565338135,1.9969500303268433,2.070230007171631,28867200.0,2.070230007171631,BNB-USD
2017-12-02,2.1156599521636963,1.9968899488449097,2.0770599842071533,2.084160089492798,24332700.0,2.084160089492798,BNB-USD
2017-12-03,2.381150007247925,2.054189920425415,2.0854101181030273,2.227250099182129,35163500.0,2.227250099182129,BNB-USD
2017-12-04,2.5770299434661865,2.258090019226074,2.258090019226074,2.4916799068450928,41226200.0,2.4916799068450928,BNB-USD
2017-12-05,2.731790065765381,2.501810073852539,2.501810073852539,2.5952999591827393,49190000.0,2.5952999591827393,BNB-USD
2017-12-06,2.7788100242614746,2.3458800315856934,2.580430030822754,2.5876901149749756,41731500.0,2.5876901149749756,BNB-USD
2017-12-07,2.9144299030303955,2.4894299507141113,2.5494000911712646,2.779949903488159,28297900.0,2.779949903488159,BNB-USD
2017-12-08,2.868989944458008,2.2595698833465576,2.7660999298095703,2.830670118331909,38648500.0,2.830670118331909,BNB-USD
2017-12-09,2.867340087890625,2.330349922180176,2.8260200023651123,2.6104300022125244,27217000.0,2.6104300022125244,BNB-USD
2017-12-10,2.6954400539398193,2.211699962615967,2.6613399982452393,2.483370065689087,19258500.0,2.483370065689087,BNB-USD
2017-12-11,2.8244800567626953,2.503350019454956,2.5130200386047363,2.7066500186920166,19427000.0,2.7066500186920166,BNB-USD
2017-12-12,2.7783000469207764,2.6134300231933594,2.726449966430664,2.6847500801086426,24523200.0,2.6847500801086426,BNB-USD
2017-12-13,2.8750500679016113,2.5714399814605713,2.687079906463623,2.77810001373291,28429500.0,2.77810001373291,BNB-USD
2017-12-14,3.1587400436401367,2.77266001701355,2.773439884185791,3.1587400436401367,40335300.0,3.1587400436401367,BNB-USD
2017-12-15,4.411250114440918,3.142819881439209,3.1566998958587646,3.996150016784668,52745900.0,3.996150016784668,BNB-USD
2017-12-16,4.725409984588623,3.9184000492095947,4.1684699058532715,4.664649963378906,54002400.0,4.664649963378906,BNB-USD
2017-12-17,6.750430107116699,4.669340133666992,4.669340133666992,5.756720066070557,98159600.0,5.756720066070557,BNB-USD
2017-12-18,6.221320152282715,5.280970096588135,5.792399883270264,5.61584997177124,66623700.0,5.61584997177124,BNB-USD
2017-12-19,6.5453200340271,5.5797600746154785,5.646999835968018,5.792329788208008,66695200.0,5.792329788208008,BNB-USD
2017-12-20,5.78863000869751,4.933169841766357,5.78863000869751,5.176209926605225,47866900.0,5.176209926605225,BNB-USD
2017-12-21,5.698160171508789,4.814149856567383,5.184909820556641,5.180009841918945,46905500.0,5.180009841918945,BNB-USD
2017-12-22,5.212739944458008,3.513309955596924,5.205460071563721,4.336150169372559,36672600.0,4.336150169372559,BNB-USD
2017-12-23,5.134510040283203,4.307610034942627,4.394959926605225,4.839260101318359,32930300.0,4.839260101318359,BNB-USD
2017-12-24,5.285679817199707,4.198649883270264,4.74183988571167,5.285679817199707,43676900.0,5.285679817199707,BNB-USD
2017-12-25,6.9552202224731445,5.250539779663086,5.308579921722412,6.560009956359863,66374400.0,6.560009956359863,BNB-USD
2017-12-26,10.622099876403809,6.496379852294922,6.559279918670654,9.029419898986816,167812992.0,9.029419898986816,BNB-USD
2017-12-27,11.302200317382812,8.486590385437012,9.254260063171387,10.107000350952148,167808000.0,10.107000350952148,BNB-USD
2017-12-28,10.196399688720703,8.149279594421387,10.126299858093262,9.321410179138184,109298000.0,9.321410179138184,BNB-USD
2017-12-29,9.534850120544434,8.536820411682129,9.318619728088379,8.807600021362305,70849400.0,8.807600021362305,BNB-USD
2017-12-30,8.761099815368652,7.1879401206970215,8.713769912719727,7.841010093688965,72933904.0,7.841010093688965,BNB-USD
2017-12-31,8.839119911193848,7.708990097045898,7.763309955596924,8.635580062866211,74927904.0,8.635580062866211,BNB-USD
2018-01-01,8.700570106506348,7.959219932556152,8.62952995300293,8.414609909057617,66422800.0,8.414609909057617,BNB-USD
2018-01-02,9.122590065002441,8.217180252075195,8.4576997756958,8.837770462036133,104789000.0,8.837770462036133,BNB-USD
2018-01-03,9.580780029296875,8.529179573059082,8.770139694213867,9.535880088806152,108852000.0,9.535880088806152,BNB-USD
2018-01-04,9.538490295410156,8.854129791259766,9.445839881896973,9.213990211486816,158819008.0,9.213990211486816,BNB-USD
2018-01-05,16.71769905090332,9.094679832458496,9.14568042755127,14.917200088500977,341504992.0,14.917200088500977,BNB-USD
2018-01-06,23.50819969177246,14.821200370788574,14.868900299072266,22.75979995727539,637020992.0,22.75979995727539,BNB-USD
2018-01-07,22.769100189208984,18.24250030517578,22.769100189208984,18.65679931640625,258050000.0,18.65679931640625,BNB-USD
2018-01-08,19.216699600219727,15.347100257873535,18.646499633789062,18.260900497436523,296617984.0,18.260900497436523,BNB-USD
2018-01-09,20.32029914855957,16.80139923095703,18.173999786376953,17.411800384521484,194750000.0,17.411800384521484,BNB-USD
2018-01-10,17.70789909362793,15.17080020904541,17.70789909362793,17.39080047607422,146582000.0,17.39080047607422,BNB-USD
2018-01-11,23.15250015258789,15.286299705505371,17.566600799560547,21.042699813842773,389228000.0,21.042699813842773,BNB-USD
2018-01-12,24.912099838256836,19.930400848388672,21.475799560546875,22.316299438476562,387537984.0,22.316299438476562,BNB-USD
2018-01-13,23.666900634765625,21.37339973449707,22.345300674438477,22.174400329589844,181676000.0,22.174400329589844,BNB-USD
2018-01-14,22.25349998474121,19.13800048828125,22.25349998474121,20.777299880981445,129239000.0,20.777299880981445,BNB-USD
2018-01-15,23.604799270629883,19.330900192260742,20.800399780273438,19.564699172973633,244154000.0,19.564699172973633,BNB-USD
2018-01-16,19.634000778198242,10.4350004196167,19.634000778198242,13.891900062561035,399951008.0,13.891900062561035,BNB-USD
2018-01-17,15.537799835205078,9.655340194702148,13.623000144958496,14.203200340270996,299411008.0,14.203200340270996,BNB-USD
2018-01-18,15.959600448608398,13.512700080871582,14.25059986114502,14.280400276184082,204899008.0,14.280400276184082,BNB-USD
2018-01-19,15.635100364685059,13.98900032043457,14.310600280761719,14.940600395202637,139882000.0,14.940600395202637,BNB-USD
2018-01-20,16.65239906311035,15.034199714660645,15.034199714660645,16.19029998779297,156744992.0,16.19029998779297,BNB-USD
2018-01-21,16.248899459838867,13.359100341796875,16.248899459838867,14.068300247192383,141562000.0,14.068300247192383,BNB-USD
2018-01-22,14.450300216674805,11.914600372314453,14.198699951171875,13.014599800109863,138026000.0,13.014599800109863,BNB-USD
2018-01-23,13.962699890136719,11.78499984741211,13.001500129699707,13.093500137329102,91706200.0,13.093500137329102,BNB-USD
2018-01-24,14.190600395202637,12.789199829101562,13.190600395202637,13.628700256347656,105736000.0,13.628700256347656,BNB-USD
2018-01-25,14.137399673461914,13.0649995803833,13.760499954223633,13.228400230407715,105648000.0,13.228400230407715,BNB-USD
